,StartDate,EndDate,Status,IPAddress,country,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,consent,workerID,automatrix_check,yourjob,yourskills,yourskills_26_TEXT,pagetime_First Click,pagetime_Last Click,pagetime_Page Submit,pagetime_Click Count,stability1_1,stability2_1,stability3_1,control1_1,control2_1,control3_1,needagency1_1,needagency2_1,needagency3_1,needpower1_1,needpower2_1,needpower3_1,vashlamc_size,vashlamc_values,genattitude1,genattitude2,genattitude3,genattitude4,genattitude5,purchaseintent1,purchaseintent2,purchaseintent3,WTP,WTP_pct,probe_whatabout,probe_susp1,probe_susp2,probe_susp3,finish,ResponseID,result,Group,X55,X56,X57
715,4/19/19 3:41,4/19/19 3:47,0,66.8.236.90,United States,100,326,1,4/19/19 3:47,R_1Id7182l7JW95JU,NA,2.12887E+14,"-15,780,059,814,453,100",anonymous,EN,6,A3542PB4Z0NE80,Predicts the probability of someone's job becoming automated in the year 2020.  It takes the skills required for the job and makes a prediction based on science,office clerk,78101121,NA,0,0,15055,0,3,3,3,4,4,4,5,4,5,4,4,3,1,2,11,11,11,10,11,13,14,13,500,22,See what we think about the future and future technologies,no,"It made sense, but i wish it described more",yes,I understand the feedback was not true,R_1Id7182l7JW95JU,-5,5,NA
716,4/19/19 3:30,4/19/19 3:55,0,184.62.215.230,United States,100,1490,1,4/19/19 3:55,R_piaVb8HP8ww61gJ,NA,3.7751E+16,"-9,782,199,859,619,140,000",anonymous,EN,6,ABQ1B3GQ8AOTH,"It is a program that you indicate your job, then indicate the most important skills for the job, and then using an this information, will then tell you the probability of your job being automated by 2022.",owner operator of a yoga and meditation center,4.51416E+11,NA,0,0,15114,0,1,1,1,1,1,1,2,7,2,7,7,7,2,1,6,6,6,6,6,8,8,8,0,14,"no clue at all, maybe our feelings about automation","yes, my occupation I would think would be impossible to be automated, but I guess you could have an AI yoga and meditation instructor. What a sad, impersonal world that would be.","It made sense, but the flaw is that you cannot indicate emotion, being in the moment, spirituality - the most important aspect for my occupation.","It seemed a paradox,in trying to design a bike with all the bells and whistles to make it superior, it designed a clunky, ugly, and unappealing model.",understand that the information given about my job was false.,R_piaVb8HP8ww61gJ,-5,8,NA
717,4/19/19 3:51,4/19/19 4:04,0,50.81.18.197,United States,100,818,1,4/19/19 4:04,R_6QG8n6MWjgjfFu1,NA,4.33227E+15,"-917,938,995,361,328,000",anonymous,EN,6,ANSAHYSIL2RI8,Figure out if a personâ€™s job will be automated by 2022.,Retail Manager,6.79E+22,NA,0,0,15031,0,6,6,5,6,3,6,4,7,6,7,6,7,2,2,13,13,13,13,13,13,16,16,1600,21,How willing someone would be to make a large dollar discretionary purchase vs. how likely their job is to be automated in the near future.,None,"It does make sense, I do feel that the time table is too soon for most jobs to be automated.",It did.  I like the prototypical model.,I understand the feedback about my job is not true.,R_6QG8n6MWjgjfFu1,-5,1,NA
718,4/19/19 3:56,4/19/19 4:07,0,173.184.102.69,United States,100,624,1,4/19/19 4:07,R_pyMj7VOgDzwdyoh,NA,4.02563E+17,"-758,343,963,623,046,000",anonymous,EN,6,A1MTQP7TA5RCOB,Calculates the probability that a person's job will be automated by the year 2022.,parts department customer service and technical support,278141619,NA,0,0,15006,0,6,6,6,5,6,6,3,7,6,2,4,3,3,3,11,12,12,11,12,14,14,14,750,21,"I'm not sure.  I believe that there was a bug in the survey.  I was asked questions about the Vashla bicycles several times before I ever saw a page describing what the Vashla bicycle actually was.  I had to answer ""I don't know"" 2 or 3 times because I truly didn't know!",Same as previous page.  An error in the study asked me question before I was given a description.,Yes it made sense but I feel the prediction was wrong.,Yes,I understood.,R_pyMj7VOgDzwdyoh,-5,7,NA
719,4/19/19 3:57,4/19/19 4:11,0,92.1.160.48,United States,100,839,1,4/19/19 4:11,R_31B434FA7mEkSyd,NA,5.155E+17,-0.25,anonymous,EN,6,A30NR2NRUVQ8CN,Calculates the probability that a job will be automated,Security researcher,3.68911E+11,NA,0,0,15007,0,2,5,5,6,1,6,7,7,7,4,1,7,2,2,7,7,7,7,11,8,11,8,150,14,Automation in the work industry and how it affects buying decisions,None except the fact that I need new skills.,"It's concerning to me to contemplate being obsolete in 2 years! However, it makes sense",It's sensible and reflective of current trends,I understand that the feedback was not true.,R_31B434FA7mEkSyd,-5,5,NA
720,4/19/19 4:01,4/19/19 4:19,0,172.58.121.214,United States,100,1085,1,4/19/19 4:19,R_1kMM9Q7pGKcSIog,NA,4.24257E+17,"-8,315,219,879,150,390,000",anonymous,EN,6,A2XMYDTLE02YTK,It we'll find out when a specific job most likely will be automated,Warehouse associate,1678,NA,0,0,15028,0,5,5,5,6,5,3,6,6,7,6,7,6,3,2,12,12,13,13,13,15,16,16,400,22,Automation of jobs,How it went from automation of jobs to buying a bike.,"Yes, it made sense. It is interesting to see an occupations probability of becoming automated",It looked like a very high quality bike. With high tech features.,I understand the probability of automation of my job was not true.,R_1kMM9Q7pGKcSIog,-5,1,NA
721,4/19/19 4:21,4/19/19 4:31,0,69.244.224.10,Philippines,100,586,1,4/19/19 4:31,R_2WweiYIcppn06x8,NA,3.66871E+16,"-7,986,910,247,802,730,000",anonymous,EN,6,A2S38Q9EDGRZRU,helps you prepare,homemaker,14,NA,0,0,15108,0,7,6,6,6,7,6,6,6,7,4,4,5,1,1,13,13,13,13,13,16,16,16,400,22,not sure,none,yes,yes,i understand,R_2WweiYIcppn06x8,-5,6,NA
722,4/19/19 4:02,4/19/19 4:35,0,196.16.111.209,United States,100,1958,1,4/19/19 4:35,R_2abk4LUWRjQSS2Z,NA,3.40544E+17,"-1,182,440,032,958,980,000",anonymous,EN,6,A2EUJY669L0PEH,it's Drawing on our research  findings and   developed a new programs.this programs calculates the probability that a person' job it will be substantially automated using current leading -edege technologies.it's most related job-related activities.,employment officer,1.23468E+16,NA,0,0,15005,0,6,4,6,3,4,6,5,6,7,6,6,7,3,1,13,6,12,8,13,16,14,15,850,24,this is very intereng  study so i could know more about it's,it's very good thing and positive vibe could you add some tech and some modern things questioner.,"this is very helpful to job seekers, and also it feels good things to people.",i think this Vashla Bicycles more advanced and technology then its new one,i understood certain things about companies it's consumption and social responsibilities etc.,R_2abk4LUWRjQSS2Z,-5,7,NA
723,4/19/19 4:41,4/19/19 4:45,0,104.37.81.228,United States,100,217,1,4/19/19 4:45,R_T5uDnFo50gCy329,NA,4.55171E+17,"-73,736,297,607,421,800",anonymous,EN,6,testtest,testtesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttest,test,1,NA,0,0,15005,0,7,7,7,7,7,7,7,7,7,7,7,7,1,1,13,13,13,13,13,16,16,16,651591,26,test,test,test,test,test,R_T5uDnFo50gCy329,-5,3,NA
724,4/19/19 4:42,4/19/19 4:52,0,71.40.11.54,United States,100,637,1,4/19/19 4:52,R_1K46xXsE6PojuHv,NA,2.98159E+17,"-9,552,300,262,451,170,000",anonymous,EN,6,A3LOLMFCFVCXSX,calculates the probability of a persons job will be sustainable way automated by using cutting edge technologies by year 2022,Quality control engineer,61417,NA,0,0,15089,0,2,2,3,6,6,6,5,6,5,6,5,7,2,1,11,12,12,12,12,14,15,14,800,22,perceptions on economic impacts in future,nothing,no it didnt,yes it was good,I understood that during this study I received feedback about my job that was not true,R_1K46xXsE6PojuHv,-5,8,NA
725,4/19/19 4:42,4/19/19 4:55,0,"38,132,116,190",United Kingdom,100,768,1,4/19/19 4:55,R_PXIj0TtgeEnDkdP,NA,3.7751E+16,"-9,782,199,859,619,140,000",anonymous,EN,6,A2749DC85C9H0F,It determines if a person's job will be automated using leading edge technologies.,Office Coordinator,1.11214E+15,NA,0,0,15007,0,7,7,6,6,5,6,5,5,6,4,6,5,2,1,13,13,13,13,13,16,16,16,300,25,Consumer decisions.,Nope.,I liked using the Automatrix. I think is was accurate.,I really love the new bicycle. I think some of the features are made up.,My job feedback was untrue.,R_PXIj0TtgeEnDkdP,-5,2,NA
726,4/19/19 4:35,4/19/19 4:59,0,64.234.56.5,United States,100,1454,1,4/19/19 4:59,R_1LTJVUDTqru7mny,NA,3.45665E+16,"-833,114,013,671,875",anonymous,EN,6,A3EV2X1PS147FM,"It allows someone to input what job that they do, and then they input the most important characteristics of that job.  Then the program gives the probability of if that job will be automated by 2022.",Search Engine Evaluator Rater,78111926,My job is specifically a job that an AI cannot do as of yet and it is the whole purpose of my job.  Evaluating search engine results to improve algorithms.,0,0,16044,0,5,5,5,7,6,7,5,6,7,3,4,3,2,1,11,12,12,12,11,14,15,15,2000,20,I am not really sure. Sorry!  It's early here lol.,It was very interesting to complete and I liked the questions. Thanks!!,Yes it did and automation was just discussed at my work the other day.,Yes it did.,I understand that it is not true.,R_1LTJVUDTqru7mny,-5,4,NA
727,4/19/19 4:48,4/19/19 5:04,0,"75,110,236,173",United States,100,937,1,4/19/19 5:04,R_22lvCeH22Z4kRyL,NA,3.55884E+17,"-7,714,040,374,755,850,000",anonymous,EN,6,A1OU8F92A7M3MR,Calculates the probability of a person's job being automated by the year 2022,Artist,4.14,NA,0,0,16321,0,5,1,2,5,5,6,6,5,4,7,4,4,3,3,13,13,13,13,13,16,16,16,500,24,Perception of technology's integration in society,I was asked to give opinions of the bike before reading any info about it.,No.  I'm an artist and that is dependent solely on creative ability.,I was asked questions about it before reading any info.  So that did not make sense.,I understand that during this study I received feedback about my job that was not true.,R_22lvCeH22Z4kRyL,-5,6,NA
728,4/19/19 4:54,4/19/19 5:09,0,71.233.42.53,United States,100,924,1,4/19/19 5:09,R_2Ev2NB09pwMHQgH,NA,4.30356E+17,"-72,512,298,583,984,300",anonymous,EN,6,A1JPWEVV2SPZ7N,Determines the probability that someone's low-skill or high-skill job will be taken over by automation by 2022,Artist,1.36789E+19,NA,0,0,15106,0,7,7,7,6,6,7,6,7,7,7,6,6,3,3,11,11,13,11,13,12,14,16,500,21,Macroeconomics but I'm still unsure about what the questions I completed about consumption and employment have to do with macroeconomics.,"The ""survey completion"" bar at the top jumped from around 40% to 90% from one question. It makes me feel as though something went wrong either on your end or my end. I was also asked questions about a bike company I had heard nothing about - that could either have been an attention check or that was where things went wrong.","It definitely makes sense and I agree with the message that things WILL be automated in the near future. Thankfully, I've taken a path that is lead with creativity and that's not something easily automated (yet)",The bike model seemed a little far-fetched and I'm sure the price for it is way over my budget for a bike but it definitely was a cool design,I understand the feedback about my job was not true.,R_2Ev2NB09pwMHQgH,-5,2,NA
729,4/19/19 4:51,4/19/19 5:10,0,104.37.81.228,United States,100,1192,1,4/19/19 5:10,R_2DOfrwTXEeQ73Hm,NA,4.54964E+15,"-73,664,703,369,140,600",anonymous,EN,6,A22X4H4XWMRFG7,It provide the probability that a job is automated by the year 2022.,Java Technical Lead,1.21617E+17,NA,0,0,15007,0,5,5,5,5,5,5,7,5,5,7,6,6,2,2,11,11,11,11,11,14,14,14,300,23,Job security and consumer decision,No,"Yes, it does make sense.","Yes, it does make sense.",I have understood that the feedbacks that I received about my job were not true,R_2DOfrwTXEeQ73Hm,-5,1,NA
730,4/19/19 4:57,4/19/19 5:19,0,98.230.98.21,United States,100,1373,1,4/19/19 5:19,R_1djgEOnOfU6yFgi,NA,3.04908E+17,"-8,431,580,352,783,200,000",anonymous,EN,6,A3IP361MQUN3AA,"It takes a person's job type and uses probabilities to determine whether or not the person's job will be automated by 2022. It sounds like it's some sort of linear matrix solver, although I'm trying to think about how the linear system would be set up.",Research Assistant,7.10E+20,NA,0,0,15999,0,1,1,1,3,3,6,6,7,6,6,4,3,1,1,12,12,12,12,12,15,16,15,600,25,"On the surface I'd say the study was about what influences our decisions economically and how the multiple sectors of macroeconomics influence each other. I'm curious as to why I received the EMPLOYMENT section first, was told I have 92% chance of my current job being automated and then given a section on CONSUMPTION. The study stated they were given at random, but the feelings invoked by thinking about not having a job in the next few years would likely influence my feelings on consumption. For example, I might be fearful to spend money on fancier things, like the bicycle or more likely to buy fancier things while I have a job and afford fancier products. I'm interested in getting a full explanation and seeing the results of this survey, as economics and political science greatly interest me as both have a direct influence on my life at large.",Well I already stated the unusual observation I made about the macroeconomics sectors I was assigned and the order they were assigned in so I will refer to my response for the previous question here.,"Oh the results of AUTOMATRIX definitely did not make sense to me. If I had selected more of the categories related to general labor and less of the ones related to higher reasoning, creativity, etc, I would have more believed the results. I was trying my best to select the attributes that are related to a research scientist (I'm in-training to be one) and I cannot foresee scientists being replaced by machines in 3 years. I can imagine that the machine learning program that I assume AUTOMATRIX to be is probably adept at speculating and predicting when certain jobs are likely to be automated based on historical data and a complex (maybe it's not complex) set of labels.","I could believe the information on the Vashla bicycle model presented to me. However, it would require I decent power source to operate the electronic components made available to the bicycle. It also looks like an off-road/mountain bike, so there is a likelihood that some of the GPS features would be inaccurate or unusable in certain scenarios depending on how strong of a receiver the GPS system has. I didn't inspect the image enough to see if the security lock system was actually integrated into the wheels. I could believe this portion more than the AUTOMATRIX results, at the very least.","I already assumed it to not be true, so we are all good. No hurt feelings with this, only intrigue and interests piqued. So yes, I understand that the feedback on my job is not true.",R_1djgEOnOfU6yFgi,-5,5,NA
731,4/19/19 5:14,4/19/19 5:27,0,204.50.141.82,United States,100,766,1,4/19/19 5:27,R_2EiWAUbf13NlAwY,NA,4.8352E+17,"-8,946,489,715,576,170,000",anonymous,EN,6,A3DY78Q4FCWTXX,Calculates the overall probability that a job will be automated by the year 2022,Operations Specialist,7.89111E+16,NA,0,0,15007,0,2,2,2,7,7,6,3,7,7,6,5,6,2,1,12,13,13,13,13,14,14,14,1499,24,I really have no idea,"Nothing remarkable, no.","It did not make sense to me. I can't fathom how my job could be automated. Things such as training staff could be automated or at the very least delivered via technology, but the for the most part my job requires critical and analytical thinking skills that I can't see be done by an AI.","It did, and I found the concept to be intriguing and interesting.",I understand that during this study I received feedback about my job that was not true,R_2EiWAUbf13NlAwY,-5,8,NA
